Episode,Reward,Epsilon,Duration
0,0,0.9811895862341672,0.01089024543762207
1,0,0.9714455635384032,0.011681318283081055
2,0,0.961808198996996,0.011058807373046875
3,0,0.9522763251288922,0.010745763778686523
4,1,0.9428487872322934,0.011017799377441406
5,0,0.9335244432447788,0.012187004089355469
6,0,0.9243021636049521,0.011341094970703125
7,0,0.9151808311156053,0.012248039245605469
8,0,0.9061593408083802,0.01105046272277832
9,1,0.8972365998099122,0.011234521865844727
10,0,0.8884115272094371,0.010729074478149414
11,0,0.8796830539278492,0.011377811431884766
12,0,0.8710501225881919,0.012369871139526367
13,0,0.8625116873875656,0.01069784164428711
14,1,0.8540667139704375,0.011117219924926758
15,0,0.84571417930334,0.010971546173095703
16,0,0.837453071550938,0.010820388793945312
17,0,0.8292823899534543,0.011350393295288086
18,0,0.8212011447054369,0.011701822280883789
19,0,0.8132083568358527,0.011011123657226562
20,0,0.8053030580894935,0.011863470077514648
21,0,0.7974842908096808,0.011869430541992188
22,1,0.7897511078222542,0.024356842041015625
23,0,0.7821025723208298,0.0747535228729248
24,0,0.774537757753314,0.011441946029663086
25,1,0.7670557477096603,0.012356281280517578
26,0,0.7596556358108544,0.023886442184448242
27,0,0.7523365255991138,0.07645559310913086
28,4,0.7450975304292913,0.011406660079956055
29,1,0.7379377733614639,0.011097908020019531
30,2,0.7308563870547016,0.02387714385986328
31,1,0.7238525136619943,0.07505369186401367
32,2,0.7169253047263331,0.01113581657409668
33,0,0.7100739210779268,0.01191854476928711
34,3,0.7032975327325431,0.024677515029907227
35,2,0.6965953187909651,0.07432985305786133
36,3,0.6899664673395448,0.010676860809326172
37,3,0.683410175351848,0.01127004623413086
38,3,0.6769256485913752,0.023477554321289062
39,1,0.6705121015153448,0.07401609420776367
40,2,0.664168757179535,0.01198720932006836
41,3,0.6578948471441605,0.01136159896850586
42,0,0.6516896113807856,0.02404618263244629
43,0,0.645552298180251,0.07443547248840332
44,4,0.6394821640616126,0.010554790496826172
45,2,0.6334784736820755,0.010982513427734375
46,2,0.6275404997479129,0.03101801872253418
47,1,0.6216675229263608,0.07720351219177246
48,5,0.6158588317584783,0.011451959609985352
49,6,0.6101137225729599,0.011534690856933594
50,2,0.6044314994008918,0.023874521255493164
51,7,0.5988114738914421,0.07417082786560059
52,7,0.5932529652284728,0.011899232864379883
53,6,0.5877553000480652,0.011855125427246094
54,3,0.5823178123569476,0.02439117431640625
55,4,0.576939843451816,0.07483339309692383
56,3,0.5716207418395388,0.010676860809326172
57,6,0.5663598631582334,0.011471033096313477
58,5,0.5611565700992078,0.022212982177734375
59,7,0.5560102323297562,0.07387852668762207
60,8,0.5509202264168005,0.011671066284179688
61,4,0.5458859357513653,0.012256145477294922
62,8,0.540906750473883,0.026479005813598633
63,8,0.5359820674003138,0.07426285743713379
64,5,0.5311112899490754,0.011147260665893555
65,6,0.5262938280687723,0.011090278625488281
66,9,0.5215290981667171,0.030594587326049805
67,8,0.5168165230382322,0.07371163368225098
68,6,0.5121555317967279,0.01075291633605957
69,13,0.5075455598045433,0.011248111724853516
70,6,0.5029860486045464,0.02419734001159668
71,6,0.4984764458524821,0.07984519004821777
72,5,0.49401620525005874,0.01126551628112793
73,8,0.48960478647877237,0.011711597442626953
74,8,0.48524165513444784,0.03136730194091797
75,2,0.4809262826625046,0.07576537132263184
76,9,0.4766581462939231,0.012297868728637695
77,8,0.4724367289819197,0.011829614639282227
78,11,0.46826151933930726,0.023354291915893555
79,9,0.46413201157654915,0.07386326789855957
80,8,0.46004770544048346,0.010567903518676758
81,10,0.45600810615372456,0.01161956787109375
82,13,0.45201272435472406,0.033362627029418945
83,14,0.4480610760384892,0.07487130165100098
84,10,0.4441526824979499,0.01180720329284668
85,12,0.4402870702659677,0.011041402816772461
86,13,0.4364637710579794,0.02873992919921875
87,13,0.43268232171526855,0.07562065124511719
88,13,0.42894226414885805,0.011541366577148438
89,14,0.4252431452840165,0.011186361312866211
90,15,0.42158451700537214,0.031763315200805664
91,11,0.4179659361026281,0.07448625564575195
92,13,0.41438696421687116,0.01156759262084961
93,17,0.4108471677874681,0.01125645637512207
94,13,0.40734611799954445,0.030424118041992188
95,14,0.40388339073203683,0.07655453681945801
96,17,0.4004585665063145,0.011304616928100586
97,13,0.3970712304353632,0.011786699295043945
98,16,0.39372097217352586,0.030641794204711914
99,15,0.390407385866792,0.07569026947021484
100,14,0.38713007010363276,0.012499094009399414
101,17,0.38388862786637323,0.01160430908203125
102,16,0.38068266648309734,0.03168201446533203
103,14,0.3775117975800789,0.08670997619628906
104,15,0.3743756370347342,0.011653423309326172
105,15,0.3712738049290878,0.013269186019897461
106,17,0.36820592550375086,0.029720306396484375
107,16,0.3651716271123985,0.07786321640014648
108,16,0.36217054217675093,0.011693716049194336
109,14,0.3592023071420424,0.011205196380615234
110,17,0.35626656243298127,0.03074479103088379
111,17,0.35336295241018945,0.07658123970031738
112,15,0.35049112532712146,0.01159214973449707
113,16,0.3476507332874511,0.010547637939453125
114,15,0.34484143220292973,0.023934364318847656
115,15,0.34206288175170024,0.07517457008361816
116,16,0.3393147453370726,0.015343189239501953
117,15,0.336596690046746,0.011600732803344727
118,15,0.3339083866124814,0.03097987174987793
119,12,0.33124950937021164,0.07564616203308105
120,15,0.32861973622059226,0.012085914611816406
121,11,0.3260187485899798,0.01102590560913086
122,5,0.3234462313918419,0.030737638473510742
123,13,0.32090187298858475,0.07522010803222656
124,9,0.31838536515380295,0.011682271957397461
125,6,0.3158964030349398,0.012244701385498047
