Episode,Reward,Epsilon,Duration
0,0,0.9811895862341672,0.006012439727783203
1,0,0.9714455635384032,0.005820512771606445
2,0,0.961808198996996,0.00601959228515625
3,0,0.9522763251288922,0.005829334259033203
4,0,0.9428487872322934,0.00574946403503418
5,1,0.9335244432447788,0.006179094314575195
6,0,0.9243021636049521,0.00567173957824707
7,0,0.9151808311156053,0.007835149765014648
8,0,0.9061593408083802,0.00588679313659668
9,0,0.8972365998099122,0.005818367004394531
10,0,0.8884115272094371,0.006003141403198242
11,0,0.8796830539278492,0.005600929260253906
12,0,0.8710501225881919,0.005655765533447266
13,2,0.8625116873875656,0.006980419158935547
14,0,0.84571417930334,0.07179522514343262
15,0,0.837453071550938,0.005859851837158203
16,1,0.8292823899534543,0.005511045455932617
17,0,0.8212011447054369,0.0057125091552734375
18,1,0.8132083568358527,0.007268667221069336
19,2,0.8053030580894935,0.07350897789001465
20,0,0.7974842908096808,0.0058231353759765625
21,2,0.7897511078222542,0.005611896514892578
22,2,0.7821025723208298,0.006066799163818359
23,1,0.774537757753314,0.006935834884643555
24,1,0.7670557477096603,0.07350397109985352
25,1,0.7596556358108544,0.005822896957397461
26,1,0.7523365255991138,0.006662845611572266
27,1,0.7450975304292913,0.007369518280029297
28,3,0.7308563870547016,0.007214784622192383
29,0,0.7238525136619943,0.07264208793640137
30,1,0.7169253047263331,0.006638526916503906
31,0,0.7100739210779268,0.006290912628173828
32,1,0.7032975327325431,0.005677223205566406
33,0,0.6965953187909651,0.007399082183837891
34,0,0.6899664673395448,0.07194280624389648
35,3,0.683410175351848,0.007066249847412109
36,1,0.6769256485913752,0.00586700439453125
37,2,0.6705121015153448,0.006808042526245117
38,4,0.664168757179535,0.007248878479003906
39,2,0.6578948471441605,0.0739145278930664
40,0,0.6516896113807856,0.00717616081237793
41,0,0.645552298180251,0.007161855697631836
42,2,0.6334784736820755,0.00693202018737793
43,0,0.6275404997479129,0.006842136383056641
44,1,0.6216675229263608,0.07265877723693848
45,3,0.6158588317584783,0.005801200866699219
46,0,0.6101137225729599,0.006795644760131836
47,2,0.6044314994008918,0.0059452056884765625
48,1,0.5988114738914421,0.013537168502807617
49,1,0.5932529652284728,0.07228779792785645
50,1,0.5877553000480652,0.005804538726806641
51,3,0.5823178123569476,0.005702018737792969
52,0,0.576939843451816,0.006880044937133789
53,1,0.5716207418395388,0.0068247318267822266
54,0,0.5663598631582334,0.07296586036682129
55,0,0.5611565700992078,0.00604701042175293
56,2,0.5509202264168005,0.005723476409912109
57,1,0.5458859357513653,0.006774425506591797
58,5,0.540906750473883,0.007504701614379883
59,7,0.5359820674003138,0.07171273231506348
60,3,0.5311112899490754,0.006593465805053711
61,4,0.5262938280687723,0.006421327590942383
62,7,0.5215290981667171,0.005749940872192383
63,0,0.5168165230382322,0.006833791732788086
64,5,0.5121555317967279,0.07260680198669434
65,6,0.5075455598045433,0.00674748420715332
66,3,0.5029860486045464,0.0057489871978759766
67,3,0.4984764458524821,0.0056285858154296875
68,4,0.49401620525005874,0.007725954055786133
69,2,0.48960478647877237,0.07296061515808105
70,5,0.4809262826625046,0.005829572677612305
71,2,0.4766581462939231,0.005722999572753906
72,3,0.4724367289819197,0.006928920745849609
73,2,0.46826151933930726,0.006814479827880859
74,0,0.46413201157654915,0.07423853874206543
75,2,0.46004770544048346,0.0063936710357666016
76,3,0.45600810615372456,0.005765199661254883
77,2,0.45201272435472406,0.006824016571044922
78,2,0.4480610760384892,0.006732463836669922
79,0,0.4441526824979499,0.07296895980834961
80,6,0.4402870702659677,0.005493879318237305
81,5,0.4364637710579794,0.005751132965087891
82,4,0.43268232171526855,0.007150411605834961
83,9,0.42894226414885805,0.0065081119537353516
84,6,0.42158451700537214,0.07311820983886719
85,4,0.4179659361026281,0.005851268768310547
86,2,0.41438696421687116,0.005582571029663086
87,6,0.4108471677874681,0.006811618804931641
88,7,0.40734611799954445,0.00775456428527832
89,2,0.40388339073203683,0.07192730903625488
90,0,0.4004585665063145,0.00697779655456543
91,4,0.3970712304353632,0.005780696868896484
92,2,0.39372097217352586,0.006714820861816406
93,5,0.390407385866792,0.007948637008666992
94,1,0.38713007010363276,0.07260990142822266
95,0,0.38388862786637323,0.008481025695800781
96,1,0.38068266648309734,0.005654811859130859
97,0,0.3775117975800789,0.0066454410552978516
98,1,0.3712738049290878,0.007914543151855469
99,4,0.36820592550375086,0.07341337203979492
100,3,0.3651716271123985,0.006547451019287109
101,3,0.36217054217675093,0.005545854568481445
102,5,0.3592023071420424,0.0056858062744140625
103,2,0.35626656243298127,0.006760358810424805
104,2,0.35336295241018945,0.07274675369262695
105,3,0.35049112532712146,0.007832527160644531
106,4,0.3476507332874511,0.006376743316650391
107,5,0.34484143220292973,0.0065000057220458984
108,4,0.34206288175170024,0.007501363754272461
