Episode,Reward,Epsilon,Duration
0,0,0.9811895862341672,0.007914304733276367
1,0,0.9714455635384032,0.007788658142089844
2,1,0.961808198996996,0.007815837860107422
3,0,0.9522763251288922,0.00792694091796875
4,0,0.9428487872322934,0.007661104202270508
5,0,0.9335244432447788,0.008095979690551758
6,0,0.9243021636049521,0.008123159408569336
7,0,0.9151808311156053,0.00847935676574707
8,0,0.9061593408083802,0.007363080978393555
9,0,0.8972365998099122,0.0077250003814697266
10,1,0.8884115272094371,0.008368968963623047
11,0,0.8796830539278492,0.007887601852416992
12,0,0.8710501225881919,0.007953882217407227
13,0,0.8625116873875656,0.008079290390014648
14,1,0.8540667139704375,0.007656097412109375
15,0,0.84571417930334,0.007536172866821289
16,0,0.837453071550938,0.007861614227294922
17,0,0.8292823899534543,0.007991790771484375
18,0,0.8212011447054369,0.008004188537597656
19,0,0.8132083568358527,0.0076215267181396484
20,0,0.8053030580894935,0.009017467498779297
21,0,0.7974842908096808,0.01776123046875
22,0,0.7897511078222542,0.05409526824951172
23,0,0.7821025723208298,0.007811307907104492
24,0,0.774537757753314,0.00794363021850586
25,0,0.7670557477096603,0.019036293029785156
26,0,0.7596556358108544,0.056899070739746094
27,0,0.7523365255991138,0.008008718490600586
28,0,0.7450975304292913,0.019114255905151367
29,0,0.7379377733614639,0.05368208885192871
30,0,0.7308563870547016,0.008189916610717773
31,0,0.7238525136619943,0.008090972900390625
32,0,0.7169253047263331,0.018866539001464844
33,0,0.7100739210779268,0.05712175369262695
34,1,0.7032975327325431,0.007826089859008789
35,0,0.6965953187909651,0.008152484893798828
36,0,0.6899664673395448,0.0168759822845459
37,0,0.683410175351848,0.05650496482849121
38,0,0.6769256485913752,0.007594108581542969
39,0,0.6705121015153448,0.008261442184448242
40,1,0.664168757179535,0.018861055374145508
41,0,0.6578948471441605,0.06395745277404785
42,1,0.6516896113807856,0.00801706314086914
43,0,0.645552298180251,0.01868891716003418
44,1,0.6394821640616126,0.05340123176574707
45,0,0.6334784736820755,0.007827043533325195
46,0,0.6275404997479129,0.009341001510620117
47,1,0.6216675229263608,0.02501082420349121
48,1,0.6158588317584783,0.05715513229370117
49,0,0.6101137225729599,0.00820302963256836
50,0,0.6044314994008918,0.008060216903686523
51,0,0.5988114738914421,0.018208026885986328
52,0,0.5932529652284728,0.054274797439575195
53,0,0.5877553000480652,0.008560657501220703
54,0,0.5823178123569476,0.008790016174316406
55,0,0.576939843451816,0.027280092239379883
56,0,0.5716207418395388,0.007875919342041016
57,0,0.5663598631582334,0.008281946182250977
58,0,0.5611565700992078,0.016298294067382812
59,0,0.5560102323297562,0.05449175834655762
