Episode,Reward,Epsilon,Duration
0,1,0.9811895862341672,0.005553483963012695
1,1,0.9714455635384032,0.005513191223144531
2,0,0.961808198996996,0.005073070526123047
3,0,0.9522763251288922,0.00571131706237793
4,1,0.9428487872322934,0.005107402801513672
5,0,0.9335244432447788,0.005686044692993164
6,0,0.9243021636049521,0.005290031433105469
7,0,0.9151808311156053,0.005313396453857422
8,1,0.9061593408083802,0.005839347839355469
9,1,0.8972365998099122,0.005257844924926758
10,0,0.8884115272094371,0.0053751468658447266
11,1,0.8796830539278492,0.0053691864013671875
12,1,0.8710501225881919,0.0054225921630859375
13,1,0.8625116873875656,0.005208730697631836
14,2,0.8540667139704375,0.005243062973022461
15,0,0.84571417930334,0.005344390869140625
16,1,0.837453071550938,0.005604743957519531
17,0,0.8292823899534543,0.0053980350494384766
18,1,0.8212011447054369,0.005188703536987305
19,2,0.8132083568358527,0.004971742630004883
20,0,0.8053030580894935,0.0068950653076171875
21,3,0.7974842908096808,0.005387067794799805
22,0,0.7897511078222542,0.00747227668762207
23,1,0.7821025723208298,0.052206993103027344
24,1,0.774537757753314,0.005593061447143555
25,1,0.7670557477096603,0.005811929702758789
26,2,0.7596556358108544,0.00816488265991211
27,3,0.7523365255991138,0.05198860168457031
28,1,0.7450975304292913,0.0051996707916259766
29,3,0.7379377733614639,0.0054492950439453125
30,3,0.7308563870547016,0.00564265251159668
31,0,0.7238525136619943,0.050083160400390625
32,1,0.7169253047263331,0.0054590702056884766
33,3,0.7100739210779268,0.023601770401000977
34,2,0.7032975327325431,0.005095243453979492
35,3,0.6965953187909651,0.05085277557373047
36,0,0.6899664673395448,0.005547761917114258
37,2,0.683410175351848,0.005293369293212891
38,2,0.6769256485913752,0.007951021194458008
39,3,0.6705121015153448,0.05075502395629883
40,4,0.664168757179535,0.005982160568237305
41,6,0.6578948471441605,0.02379441261291504
42,6,0.6516896113807856,0.00545048713684082
43,2,0.645552298180251,0.051282644271850586
44,6,0.6394821640616126,0.0055866241455078125
45,7,0.6334784736820755,0.005629062652587891
46,11,0.6275404997479129,0.02927708625793457
47,5,0.6216675229263608,0.05121874809265137
48,7,0.6158588317584783,0.006773233413696289
49,5,0.6101137225729599,0.005411863327026367
50,3,0.6044314994008918,0.006823062896728516
51,7,0.5988114738914421,0.05097198486328125
52,1,0.5932529652284728,0.018517017364501953
53,7,0.5877553000480652,0.005476951599121094
54,4,0.5823178123569476,0.006362438201904297
55,2,0.576939843451816,0.053748130798339844
56,4,0.5716207418395388,0.005176544189453125
57,3,0.5663598631582334,0.00674891471862793
58,8,0.5611565700992078,0.006766080856323242
59,5,0.5560102323297562,0.05179595947265625
60,8,0.5509202264168005,0.00661015510559082
61,7,0.5458859357513653,0.006483793258666992
62,6,0.540906750473883,0.005604982376098633
63,8,0.5359820674003138,0.05144095420837402
64,13,0.5311112899490754,0.005701303482055664
65,10,0.5262938280687723,0.005044460296630859
66,9,0.5215290981667171,0.02948164939880371
67,10,0.5168165230382322,0.051377296447753906
68,9,0.5121555317967279,0.005424022674560547
69,9,0.5075455598045433,0.005296230316162109
70,7,0.5029860486045464,0.00669550895690918
71,7,0.4984764458524821,0.05118727684020996
72,12,0.49401620525005874,0.005892276763916016
73,11,0.48960478647877237,0.00631260871887207
74,10,0.48524165513444784,0.029161930084228516
75,10,0.4809262826625046,0.052381038665771484
76,11,0.4766581462939231,0.006932497024536133
77,10,0.4724367289819197,0.018572092056274414
78,12,0.46826151933930726,0.006106853485107422
79,10,0.46413201157654915,0.05072784423828125
80,12,0.46004770544048346,0.005439281463623047
81,9,0.45600810615372456,0.023700475692749023
82,12,0.45201272435472406,0.029880285263061523
83,14,0.4480610760384892,0.05171489715576172
84,10,0.4441526824979499,0.01777172088623047
85,11,0.4402870702659677,0.005373477935791016
86,12,0.4364637710579794,0.0059659481048583984
87,7,0.43268232171526855,0.05125093460083008
88,11,0.42894226414885805,0.0064585208892822266
89,11,0.4252431452840165,0.0052814483642578125
90,13,0.42158451700537214,0.03140974044799805
91,9,0.4179659361026281,0.05186724662780762
92,12,0.41438696421687116,0.006433725357055664
93,10,0.4108471677874681,0.023988962173461914
94,12,0.40734611799954445,0.029110431671142578
95,12,0.40388339073203683,0.05348610877990723
96,16,0.4004585665063145,0.006784915924072266
97,10,0.3970712304353632,0.008247137069702148
98,15,0.39372097217352586,0.029753446578979492
99,11,0.390407385866792,0.05334639549255371
100,10,0.38713007010363276,0.018529415130615234
101,8,0.38388862786637323,0.006305694580078125
102,8,0.38068266648309734,0.028322219848632812
103,10,0.3775117975800789,0.05200648307800293
104,6,0.3743756370347342,0.006672859191894531
105,7,0.3712738049290878,0.005444765090942383
106,9,0.36820592550375086,0.028645753860473633
107,7,0.3651716271123985,0.05173325538635254
108,9,0.36217054217675093,0.006502866744995117
109,9,0.3592023071420424,0.005339384078979492
110,7,0.35626656243298127,0.029243946075439453
111,10,0.35336295241018945,0.05159759521484375
112,6,0.35049112532712146,0.0056383609771728516
113,14,0.3476507332874511,0.005282163619995117
114,8,0.34484143220292973,0.0053768157958984375
115,8,0.34206288175170024,0.0522456169128418
116,15,0.3393147453370726,0.00539708137512207
117,11,0.336596690046746,0.02149224281311035
118,12,0.3339083866124814,0.030345678329467773
119,11,0.33124950937021164,0.051453590393066406
120,14,0.32861973622059226,0.006082773208618164
