Episode,Reward,Epsilon,Duration
0,2,0.9811895862341672,0.00641179084777832
1,1,0.9714455635384032,0.006708383560180664
2,0,0.961808198996996,0.006530046463012695
3,0,0.9522763251288922,0.006497859954833984
4,0,0.9428487872322934,0.0066013336181640625
5,1,0.9335244432447788,0.006351947784423828
6,0,0.9243021636049521,0.006873369216918945
7,0,0.9151808311156053,0.0065114498138427734
8,0,0.9061593408083802,0.006690502166748047
9,0,0.8972365998099122,0.006453037261962891
10,0,0.8884115272094371,0.007236957550048828
11,0,0.8796830539278492,0.006806135177612305
12,0,0.8710501225881919,0.006811380386352539
13,0,0.8625116873875656,0.0064830780029296875
14,0,0.8540667139704375,0.00721430778503418
15,0,0.84571417930334,0.0072574615478515625
16,0,0.837453071550938,0.007039070129394531
17,0,0.8292823899534543,0.007347822189331055
18,0,0.8212011447054369,0.007486820220947266
19,1,0.8132083568358527,0.0073299407958984375
20,1,0.8053030580894935,0.008422136306762695
21,1,0.7974842908096808,0.0074503421783447266
22,1,0.7897511078222542,0.01927495002746582
23,1,0.7821025723208298,0.05236697196960449
24,1,0.774537757753314,0.00757288932800293
25,2,0.7670557477096603,0.007302284240722656
26,2,0.7596556358108544,0.019272565841674805
27,1,0.7523365255991138,0.05182385444641113
28,0,0.7450975304292913,0.006316661834716797
29,0,0.7379377733614639,0.006502628326416016
30,1,0.7308563870547016,0.019594192504882812
31,0,0.7238525136619943,0.052075862884521484
32,3,0.7169253047263331,0.00740814208984375
33,3,0.7100739210779268,0.007440328598022461
34,0,0.7032975327325431,0.01939868927001953
35,2,0.6965953187909651,0.05119800567626953
36,1,0.6899664673395448,0.0071697235107421875
37,1,0.683410175351848,0.007337331771850586
38,6,0.6769256485913752,0.019696474075317383
39,1,0.6705121015153448,0.05183148384094238
40,0,0.664168757179535,0.006344795227050781
41,3,0.6578948471441605,0.007256031036376953
42,1,0.6516896113807856,0.019045591354370117
43,4,0.645552298180251,0.05163168907165527
44,6,0.6394821640616126,0.0067920684814453125
45,1,0.6334784736820755,0.006317853927612305
46,4,0.6275404997479129,0.02693033218383789
47,1,0.6216675229263608,0.05211281776428223
48,3,0.6158588317584783,0.0069429874420166016
49,0,0.6101137225729599,0.006380319595336914
50,3,0.6044314994008918,0.0193631649017334
51,5,0.5988114738914421,0.052367210388183594
52,6,0.5932529652284728,0.007920265197753906
53,4,0.5877553000480652,0.007284402847290039
54,3,0.5823178123569476,0.018916606903076172
55,1,0.576939843451816,0.05376768112182617
56,6,0.5716207418395388,0.006841897964477539
57,6,0.5663598631582334,0.007187843322753906
58,6,0.5611565700992078,0.019248008728027344
59,5,0.5560102323297562,0.05241870880126953
60,1,0.5509202264168005,0.00748753547668457
61,4,0.5458859357513653,0.007804393768310547
62,4,0.540906750473883,0.019196033477783203
63,8,0.5359820674003138,0.05286455154418945
64,9,0.5311112899490754,0.00675654411315918
65,7,0.5262938280687723,0.006798505783081055
66,7,0.5215290981667171,0.027400732040405273
67,9,0.5168165230382322,0.05199861526489258
68,3,0.5121555317967279,0.0064754486083984375
69,5,0.5075455598045433,0.006613731384277344
70,7,0.5029860486045464,0.019272804260253906
71,2,0.4984764458524821,0.05356884002685547
72,6,0.49401620525005874,0.0065157413482666016
73,5,0.48960478647877237,0.0076520442962646484
74,3,0.48524165513444784,0.02729058265686035
75,3,0.4809262826625046,0.054810523986816406
76,4,0.4766581462939231,0.0074269771575927734
77,2,0.4724367289819197,0.008729696273803711
78,1,0.46826151933930726,0.019945621490478516
79,2,0.46413201157654915,0.053999900817871094
80,6,0.46004770544048346,0.006997585296630859
81,4,0.45600810615372456,0.008143424987792969
82,0,0.45201272435472406,0.026727676391601562
83,6,0.4480610760384892,0.05751633644104004
84,1,0.4441526824979499,0.007362842559814453
85,3,0.4402870702659677,0.007094621658325195
86,9,0.4364637710579794,0.01916360855102539
87,1,0.43268232171526855,0.058510780334472656
88,3,0.42894226414885805,0.007985115051269531
89,6,0.4252431452840165,0.008056640625
90,0,0.42158451700537214,0.02718973159790039
91,3,0.4179659361026281,0.05920767784118652
92,7,0.41438696421687116,0.007025003433227539
93,5,0.4108471677874681,0.007401466369628906
94,3,0.40734611799954445,0.02650618553161621
95,1,0.40388339073203683,0.053433895111083984
96,1,0.4004585665063145,0.007093906402587891
97,2,0.3970712304353632,0.007138490676879883
98,2,0.39372097217352586,0.027793407440185547
99,5,0.390407385866792,0.05394101142883301
100,7,0.38713007010363276,0.007618904113769531
101,8,0.38388862786637323,0.007993459701538086
102,2,0.38068266648309734,0.026837825775146484
103,1,0.3775117975800789,0.0526731014251709
104,5,0.3743756370347342,0.008052825927734375
105,5,0.3712738049290878,0.006994485855102539
106,3,0.36820592550375086,0.026871442794799805
107,5,0.3651716271123985,0.052852630615234375
108,6,0.36217054217675093,0.00823354721069336
109,9,0.3592023071420424,0.006618499755859375
110,9,0.35626656243298127,0.02722024917602539
111,2,0.35336295241018945,0.05356884002685547
112,0,0.35049112532712146,0.008398294448852539
113,5,0.3476507332874511,0.006905794143676758
114,9,0.34484143220292973,0.01971578598022461
115,4,0.34206288175170024,0.05304241180419922
116,3,0.3393147453370726,0.0073544979095458984
117,4,0.336596690046746,0.008193492889404297
118,1,0.3339083866124814,0.02746725082397461
119,2,0.33124950937021164,0.05295681953430176
120,2,0.32861973622059226,0.007843732833862305
121,3,0.3260187485899798,0.006437540054321289
122,7,0.3234462313918419,0.027170419692993164
123,1,0.32090187298858475,0.053603410720825195
124,4,0.31838536515380295,0.0075685977935791016
125,7,0.3158964030349398,0.008081674575805664
126,3,0.3134346851163574,0.025655746459960938
127,2,0.3109999131828102,0.051346540451049805
128,10,0.30859179228331957,0.0076198577880859375
129,1,0.3062100306954426,0.006455183029174805
130,14,0.3038543398899327,0.03708076477050781
131,14,0.3015244344957869,0.05263376235961914
132,8,0.2992200322656756,0.008609771728515625
133,7,0.29694085404175097,0.008240461349487305
134,12,0.29468662372182897,0.02848649024963379
135,0,0.29245706822594275,0.052545785903930664
136,15,0.29025191746326096,0.0073299407958984375
137,9,0.28807090429936866,0.007266521453857422
138,13,0.2859137645239067,0.02740764617919922
139,11,0.28378023681856435,0.052921295166015625
140,12,0.28167006272542383,0.007142305374145508
141,10,0.2795829866156495,0.008723020553588867
142,17,0.277518755658521,0.027425527572631836
143,16,0.2754771197908059,0.05253314971923828
144,13,0.27345783168646487,0.009043693542480469
145,17,0.2714606467266927,0.007455587387084961
146,18,0.26948532297028255,0.027332067489624023
147,16,0.2675316211243191,0.05492448806762695
148,14,0.26559930451518843,0.006425142288208008
149,15,0.2636881390599086,0.006754636764526367
150,17,0.26179789323777153,0.027695655822753906
151,12,0.2599283380622972,0.05226635932922363
