Episode,Reward,Epsilon,Duration
1,-20,0.980075694121456,0
2,-21,0.969536736909902,0
3,-20,0.958719089390934,0
4,-20,0.948293389671326,0
5,-20,0.938623395307099,0
6,-20,0.928873260479401,0
7,-19,0.918399117777472,0
8,-21,0.909834445915064,0
9,-20,0.900263672099472,0
10,-19,0.889811858534294,0
11,-21,0.880013363434988,0
12,-21,0.871810684205802,0
13,-21,0.864275129916423,0
14,-19,0.853779613392071,0
15,-20,0.844910882620077,0
16,-21,0.836763218738552,0
17,-21,0.828440695873467,0
18,-20,0.819288588178827,0
19,-21,0.810671871929248,0
20,-19,0.800889689512253,0
21,-20,0.792748161922263,0
22,-20,0.784681548940185,0
23,-19,0.774891170591739,0
24,-19,0.76515501727278,0
25,-21,0.75777724841105,0
26,-21,0.750846671935279,0
27,-20,0.743482086562749,0
28,-19,0.734495981523975,0
29,-21,0.727269211352219,0
30,-17,0.717365517583734,0
31,-20,0.709697353475459,0
32,-20,0.702351358595884,0
33,-21,0.695114050759283,0
34,-21,0.688295833174298,0
35,-21,0.680742139310632,0
36,-20,0.673165724262992,0
37,-19,0.663136693617413,0
38,-20,0.654882788438077,0
39,-20,0.647151076132887,0
40,-19,0.638382850185137,0
41,-21,0.630541842595418,0
42,-21,0.624253308527859,0
43,-19,0.616602629310895,0
44,-20,0.608131007568306,0
45,-19,0.598557204344905,0
46,-17,0.589316682424629,0
47,-18,0.582088121025848,0
48,-18,0.573637924614025,0
49,-20,0.565683388010774,0
50,-18,0.558301607370888,0
51,-18,0.54944493639562,0
52,-19,0.542015603849313,0
53,-18,0.535087313105167,0
54,-19,0.527135164083444,0
55,-19,0.520500596153312,0
56,-20,0.513591729134647,0
57,-18,0.505218096337049,0
58,-15,0.496020767425491,0
59,-21,0.489150990443576,0
60,-16,0.479824856851847,0
61,-15,0.470802271816205,0
62,-18,0.464409355928672,0
63,-17,0.456211519459842,0
64,-18,0.447934801222428,0
65,-16,0.43889268767004,0
66,-19,0.433225040475085,0
67,-17,0.424405704431682,0
68,-21,0.416770698324278,0
69,-20,0.409115651000336,0
70,-19,0.402136829982953,0
71,-19,0.395586125827027,0
72,-16,0.388269006192157,0
73,-19,0.380873104751053,0
74,-18,0.373856266489657,0
75,-21,0.368478770920332,0
76,-20,0.361247654516069,0
77,-18,0.354602325836406,0
78,-17,0.348250105409719,0
79,-16,0.340969971388568,0
80,-17,0.334331378096191,0
81,-16,0.327533612476119,0
82,-18,0.321218394867081,0
83,-13,0.314674604976124,0
84,-18,0.30837489548066,0
85,-13,0.300479305728197,0
86,-19,0.294571504509572,0
87,-17,0.288220023488237,0
88,-19,0.282856638228775,0
89,-19,0.277006297228978,0
90,-19,0.272076227316867,0
91,-13,0.26515062190879,0
92,-16,0.260016474814883,0
93,-11,0.25288396153918,0
94,-18,0.248059814411714,0
95,-16,0.243226909649063,0
96,-15,0.238486944686752,0
97,-14,0.232833788011601,0
98,-14,0.226906069744346,0
99,-15,0.221641911205557,0
100,-12,0.215917423175056,0
101,-13,0.210931752243078,0
102,-11,0.20502338090709,0
103,-15,0.200201082679831,0
104,-17,0.196464922346618,0
105,-17,0.192030224815222,0
106,-9,0.186879465074725,0
107,-13,0.182430901853886,0
108,-13,0.178167816135826,0
109,-15,0.173721956869033,0
110,-18,0.170288846615875,0
111,-15,0.166443182221767,0
112,-14,0.162682876363201,0
113,-16,0.159484966735692,0
114,-11,0.155087552329254,0
115,-15,0.152181276257828,0
116,-11,0.148354830923372,0
117,-9,0.144098612177717,0
118,-10,0.140604048818593,0
119,-4,0.136490614286198,0
120,-8,0.13244780661255,0
121,-8,0.129154554732959,0
122,-14,0.126108710879128,0
123,-6,0.122533961752973,0
124,-15,0.120430321907346,0
125,-12,0.11795838544694,0
126,3,0.114055876582627,0
127,-8,0.110827359246223,0
128,5,0.10736751044415,0
129,-5,0.104238582840315,0
130,-13,0.102287583295343,0
131,6,0.099225839089324,0
132,-4,0.096153007186916,0
133,-9,0.09369127162656,0
134,-14,0.091708157446306,0
135,10,0.08934638361141,0
136,-16,0.087817754741071,0
137,-11,0.085744191169936,0
138,-9,0.083557762387274,0
139,-13,0.081793909051926,0
140,-10,0.079999301362889,0
141,-9,0.077983825550377,0
142,-7,0.075876662594191,0
143,4,0.073598805543398,0
144,-1,0.071253571695971,0
145,-8,0.069359715349013,0
146,-1,0.067243488331339,0
147,3,0.065032251072802,0
148,-5,0.063447727249021,0
149,-12,0.062144082028828,0
150,-8,0.060756392361813,0
151,-2,0.05885876429567,0
152,-8,0.057436322136782,0
153,5,0.055943677448499,0
154,7,0.054371390986143,0
155,6,0.052938677146483,0
156,7,0.0515019993662,0
157,10,0.050330639058616,0
158,5,0.048894663627494,0
159,6,0.047720280431447,0
160,6,0.046556835541997,0
161,10,0.045326192391191,0
162,9,0.044281686375591,0
163,1,0.043021322438962,0
164,13,0.042133467254849,0
165,-4,0.041031955869254,0
166,3,0.040011311030659,0
167,1,0.039001232674963,0
168,11,0.038052942057122,0
169,2,0.037077636472762,0
170,1,0.036201061330941,0
171,5,0.035288579683084,0
172,7,0.03449467399268,0
173,-3,0.033652064270062,0
174,18,0.033147272645378,0
175,15,0.032593969155411,0
176,12,0.031962113733793,0
177,5,0.031287790370091,0
178,15,0.030769847677271,0
179,-6,0.030169218808281,0
180,-3,0.029535307161868,0
181,11,0.028916992903676,0
182,19,0.02853416247497,0
183,13,0.028085293677905,0
184,7,0.027492232880382,0
185,8,0.026902484434401,0
186,6,0.026342324583853,0
187,10,0.025894268405241,0
188,10,0.025474643246887,0
189,-3,0.024923500508915,0
190,-8,0.024497531949207,0
191,7,0.024078932886967,0
192,-2,0.023577380363758,0
193,5,0.02308148925807,0
194,3,0.022580154817312,0
195,6,0.022176945564812,0
196,-2,0.021759820107307,0
197,15,0.021473300292996,0
198,14,0.021187934849203,0
199,6,0.020844887493014,0
200,12,0.020579491454831,0
201,15,0.020334587477698,0
202,20,0.020137132386202,0
203,20,0.02,0
204,15,0.02,0
205,10,0.02,0
206,11,0.02,0
207,10,0.02,0
208,18,0.02,0
209,8,0.02,0
210,10,0.02,0
211,8,0.02,0
212,13,0.02,0
213,12,0.02,0
214,5,0.02,0
215,5,0.02,0
216,17,0.02,0
217,7,0.02,0
218,21,0.02,0
219,12,0.02,0
220,9,0.02,0
221,8,0.02,0
222,-3,0.02,0
